#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
6450.71738426	1.7811330510316676e-16	1.7796574278753284e-16	6.894128000383998e-18
6450.91736819	1.7732907670566904e-16	1.771592005597283e-16	6.884927630250001e-18
6451.11735212	1.7732907670566904e-16	1.771592005597283e-16	6.885806706896e-18
6451.31733604	1.7732907670566904e-16	1.771592005597283e-16	6.965293628870002e-18
6451.51731997	1.7811330510316676e-16	1.7796574278753284e-16	6.937144369707998e-18
6451.7173039	1.7814433475100077e-16	1.7796960539989803e-16	6.958227516420003e-18
6451.91728782	1.7818618845135303e-16	1.7804328451305734e-16	6.9689831068e-18
6452.11727175	1.7818618845135303e-16	1.7804328451305734e-16	6.860113677493999e-18
6452.31725568	1.7818618845135303e-16	1.7804328451305734e-16	6.920213425431997e-18
6452.5172396	1.7814433475100077e-16	1.7796574278753284e-16	6.998829662704e-18
6452.71722353	1.7814433475100077e-16	1.7796574278753284e-16	6.902241293834999e-18
6452.91720746	1.7792026221998593e-16	1.7772024418479354e-16	6.917056255052998e-18
6453.11719138	1.7792026221998593e-16	1.7772024418479354e-16	6.925452648660001e-18
6453.31717531	1.7787569382712267e-16	1.7754893973546032e-16	6.845840530964998e-18
6453.51715924	1.7732907670566904e-16	1.771592005597283e-16	6.942367837419e-18
6453.71714316	1.7732907670566904e-16	1.771592005597283e-16	6.920397533175002e-18
6453.91712709	1.7787569382712267e-16	1.7754893973546032e-16	6.758280049554001e-18
6454.11711102	1.7792026221998593e-16	1.7772024418479354e-16	6.862286938842001e-18
6454.31709495	1.7792026221998593e-16	1.7772024418479354e-16	6.807543322671003e-18
6454.51707887	1.7787569382712267e-16	1.7754893973546032e-16	6.972489443555998e-18
6454.7170628	1.7792026221998593e-16	1.7772024418479354e-16	6.910320165839999e-18
6454.91804665	1.7814433475100077e-16	1.7796574278753284e-16	6.866066256012e-18
6455.11803057	1.7792026221998593e-16	1.7772024418479354e-16	6.889239851985e-18
6455.3180145	1.7787569382712267e-16	1.7754893973546032e-16	6.884582521256998e-18
6455.51799843	1.777560583513756e-16	1.7740879978012428e-16	6.869826083489999e-18
6455.71798236	1.777560583513756e-16	1.7740879978012428e-16	6.691159112624999e-18
6455.91796628	1.7787569382712267e-16	1.7754893973546032e-16	6.741983232201e-18
6456.11795021	1.7787569382712267e-16	1.7754893973546032e-16	6.785170264454998e-18
6456.31793414	1.7792026221998593e-16	1.7772024418479354e-16	6.903627121711998e-18
6456.51791807	1.7792026221998593e-16	1.7772024418479354e-16	6.956050900200001e-18
6456.71790199	1.7792026221998593e-16	1.7772024418479354e-16	6.914182479983997e-18
6456.91788592	1.7792026221998593e-16	1.7772024418479354e-16	6.847858253664e-18
6457.11786985	1.784204560646263e-16	1.7808639592591354e-16	6.70415762537e-18
6457.31785378	1.790413493219812e-16	1.7832457537435623e-16	6.611634416464e-18
6457.51783771	1.7913672865260342e-16	1.7888630496484585e-16	6.713931583730001e-18
6457.71782163	1.7913672865260342e-16	1.788380592759797e-16	6.765975248287999e-18
6457.91780556	1.7913672865260342e-16	1.788380592759797e-16	6.753615806893997e-18
6458.11778949	1.7913672865260342e-16	1.788380592759797e-16	6.716382910008e-18
6458.31777342	1.7913672865260342e-16	1.788380592759797e-16	6.749482814771999e-18
6458.51775735	1.7913672865260342e-16	1.788380592759797e-16	6.700156233199999e-18
6458.71774127	1.7913672865260342e-16	1.788380592759797e-16	6.733662118871999e-18
6458.9177252	1.790413493219812e-16	1.7853779787742652e-16	6.791070476231999e-18
6459.11770913	1.7913672865260342e-16	1.788380592759797e-16	6.785577908068002e-18
6459.31769306	1.7915284364573122e-16	1.7888630496484585e-16	6.839993153264001e-18
6459.51767699	1.7941013371505777e-16	1.789494061859093e-16	6.705761284919999e-18
6459.71766091	1.7915284364573122e-16	1.7888630496484585e-16	6.731723406751999e-18
6459.91764484	1.7915284364573122e-16	1.7888630496484585e-16	6.718726541186001e-18
6460.11862869	1.7915284364573122e-16	1.7888630496484585e-16	6.668766495073001e-18
6460.31861262	1.7941013371505777e-16	1.789494061859093e-16	6.574674660759997e-18
6460.51859655	1.7941013371505777e-16	1.789494061859093e-16	6.636672208389998e-18
6460.71858048	1.7941013371505777e-16	1.789494061859093e-16	6.709953325812e-18
6460.9185644	1.7941013371505777e-16	1.789494061859093e-16	6.689755129229e-18
6461.11854833	1.7941013371505777e-16	1.789494061859093e-16	6.623605885897997e-18
6461.31853226	1.7965025915201352e-16	1.7910771891883877e-16	6.747816001924999e-18
6461.51851619	1.7965025915201352e-16	1.7910771891883877e-16	6.781731831432999e-18
6461.71850012	1.7965025915201352e-16	1.7910771891883877e-16	6.755086814384998e-18
6461.91848405	1.7941013371505777e-16	1.789494061859093e-16	6.689176166519001e-18
6462.11846798	1.7915284364573122e-16	1.788380592759797e-16	6.682588464495e-18
6462.3184519	1.7915284364573122e-16	1.788380592759797e-16	6.603150013225e-18
6462.51843583	1.7941013371505777e-16	1.789494061859093e-16	6.723224764124e-18
6462.71841976	1.7955645737149128e-16	1.7910771891883877e-16	6.651570124274e-18
6462.91840369	1.7941013371505777e-16	1.789494061859093e-16	6.607046847989998e-18
6463.11838762	1.7941013371505777e-16	1.789494061859093e-16	6.541628737894002e-18
6463.31837155	1.7955645737149128e-16	1.7910771891883877e-16	6.522687567865002e-18
6463.51835548	1.7965025915201352e-16	1.7916192730697926e-16	6.531408682490001e-18
6463.71833941	1.800350558160539e-16	1.7946413637548598e-16	6.662465852460998e-18
6463.91832334	1.800350558160539e-16	1.7946413637548598e-16	6.777839000484997e-18
6464.11830726	1.7965025915201352e-16	1.7916192730697926e-16	6.881942685123e-18
6464.31829119	1.7955645737149128e-16	1.7910771891883877e-16	6.961292983296002e-18
6464.51827512	1.7955645737149128e-16	1.7910771891883877e-16	6.820187841461997e-18
6464.71825905	1.7965025915201352e-16	1.7916192730697926e-16	6.745366440540001e-18
6464.91824298	1.800350558160539e-16	1.7946413637548598e-16	6.659964045756e-18
6465.11822691	1.7965025915201352e-16	1.7916192730697926e-16	6.572199400679998e-18
6465.31821084	1.7965025915201352e-16	1.7916192730697926e-16	6.617613404964e-18
6465.51919469	1.800350558160539e-16	1.7946413637548598e-16	6.652068976260001e-18
6465.71917862	1.800350558160539e-16	1.7946413637548598e-16	6.655277667491999e-18
6465.91916255	1.800350558160539e-16	1.7946413637548598e-16	6.567383030207998e-18
6466.11914648	1.7965025915201352e-16	1.7916192730697926e-16	6.70837841199e-18
6466.31913041	1.7965025915201352e-16	1.7927755381080853e-16	6.967930473e-18
6466.51911434	1.7955645737149128e-16	1.7916192730697926e-16	7.189277137296e-18
6466.71909827	1.7955645737149128e-16	1.7916192730697926e-16	7.13037266172e-18
6466.91908219	1.7955645737149128e-16	1.7916192730697926e-16	6.896852011122e-18
6467.11906612	1.7955645737149128e-16	1.7916192730697926e-16	6.64425178344e-18
6467.31905005	1.7952446263368566e-16	1.7910771891883877e-16	6.535674515682002e-18
6467.51903398	1.7952446263368566e-16	1.7910771891883877e-16	6.568073356800001e-18
6467.71901791	1.7952446263368566e-16	1.7910771891883877e-16	6.586766106312e-18
6467.91900184	1.7955645737149128e-16	1.7916192730697926e-16	6.398763073416001e-18
6468.11898577	1.7955645737149128e-16	1.7916192730697926e-16	6.502145017499999e-18
6468.3189697	1.7955645737149128e-16	1.7916192730697926e-16	6.511503307559999e-18
6468.51895363	1.7955645737149128e-16	1.7916192730697926e-16	6.472928082618e-18
6468.71893756	1.7965025915201352e-16	1.7927755381080853e-16	6.517287916775998e-18
6468.91892149	1.7955645737149128e-16	1.7916192730697926e-16	6.462166266534e-18
6469.11890542	1.7955645737149128e-16	1.7916192730697926e-16	6.443444802087999e-18
6469.31888935	1.7952446263368566e-16	1.7910771891883877e-16	6.473908315286999e-18
6469.51887328	1.7952446263368566e-16	1.7910771891883877e-16	6.499263651208998e-18
6469.71885721	1.7952446263368566e-16	1.7910771891883877e-16	6.440021533986999e-18
6469.91884114	1.7952446263368566e-16	1.7910771891883877e-16	6.460317644054997e-18
6470.11882507	1.7949976090216823e-16	1.7852400324444612e-16	6.393181786666999e-18
6470.318809	1.7949976090216823e-16	1.7852400324444612e-16	6.451946990528e-18
6470.51879293	1.7949976090216823e-16	1.7852400324444612e-16	6.627940673632002e-18
6470.71877686	1.7932477113696893e-16	1.7852107396691138e-16	6.541267118868999e-18
6470.91976071	1.7932477113696893e-16	1.7852107396691138e-16	6.629732643889997e-18
6471.11974464	1.7949976090216823e-16	1.7852400324444612e-16	6.664721720760999e-18
6471.31972858	1.7949976090216823e-16	1.7852400324444612e-16	6.861347903761998e-18
6471.51971251	1.7949976090216823e-16	1.7852400324444612e-16	6.926298399026e-18
6471.71969644	1.7949976090216823e-16	1.7852400324444612e-16	7.071610122743999e-18
6471.91968037	1.7949976090216823e-16	1.7852400324444612e-16	6.966037425579997e-18
6472.1196643	1.7952446263368566e-16	1.7916192730697926e-16	6.586604065272e-18
6472.31964823	1.7955645737149128e-16	1.792369795830501e-16	6.367862856349998e-18
6472.51963216	1.7955645737149128e-16	1.792369795830501e-16	6.380845977419999e-18
6472.71961609	1.7952446263368566e-16	1.7916192730697926e-16	6.325649433066995e-18
6472.91960002	1.7949976090216823e-16	1.7852400324444612e-16	6.34814047933e-18
6473.11958395	1.7952446263368566e-16	1.792369795830501e-16	6.334648101573998e-18
6473.31956788	1.7952446263368566e-16	1.792369795830501e-16	6.510474251567e-18
6473.51955181	1.7949976090216823e-16	1.7852400324444612e-16	6.607049071567e-18
6473.71953574	1.7932477113696893e-16	1.7852107396691138e-16	6.394661821482e-18
6473.91951967	1.7921073582503264e-16	1.7852107396691138e-16	6.305150962424999e-18
6474.11950361	1.7932477113696893e-16	1.7852400324444612e-16	6.251162651036999e-18
6474.31948754	1.7932477113696893e-16	1.7852400324444612e-16	6.229461304758997e-18
6474.51947147	1.7932477113696893e-16	1.7852400324444612e-16	6.365614413840003e-18
6474.7194554	1.7921073582503264e-16	1.7852107396691138e-16	6.37344391165e-18
6474.91943933	1.7921073582503264e-16	1.7829169749655356e-16	6.317979691968e-18
6475.11942326	1.7915089111571058e-16	1.7809351708640115e-16	6.311123553797999e-18
6475.31940719	1.7921073582503264e-16	1.7829169749655356e-16	6.351108972307997e-18
6475.51939112	1.7915089111571058e-16	1.7829169749655356e-16	6.402404254802e-18
6475.71937505	1.7896829034477268e-16	1.7809351708640115e-16	6.29316005364e-18
6475.91935899	1.7890431691253523e-16	1.7803020130352386e-16	6.307577740645998e-18
6476.11934292	1.788620153780049e-16	1.779843599453837e-16	6.263487204259998e-18
6476.32032677	1.788620153780049e-16	1.7696744828161668e-16	6.228933752419997e-18
6476.5203107	1.788620153780049e-16	1.7696744828161668e-16	6.281632635823999e-18
6476.72029463	1.7890431691253523e-16	1.779843599453837e-16	6.28161744474e-18
6476.92027856	1.7890431691253523e-16	1.779843599453837e-16	6.293009568955998e-18
6477.12026249	1.7890431691253523e-16	1.779843599453837e-16	6.347316909924e-18
6477.32024643	1.7890431691253523e-16	1.779843599453837e-16	6.294353689088e-18
6477.52023036	1.7890431691253523e-16	1.7803020130352386e-16	6.252964915474001e-18
6477.72021429	1.7890431691253523e-16	1.7803020130352386e-16	6.262192479760003e-18
6477.92019822	1.7889679654867585e-16	1.779843599453837e-16	6.309865354548001e-18
6478.12018215	1.7889679654867585e-16	1.779843599453837e-16	6.350681217152e-18
6478.32016608	1.7890431691253523e-16	1.7803020130352386e-16	6.378942561485998e-18
6478.52015002	1.7896829034477268e-16	1.7809351708640115e-16	6.382728796339999e-18
6478.72013395	1.7898554626541216e-16	1.7829169749655356e-16	6.467194517560002e-18
6478.92011788	1.7898554626541216e-16	1.7829169749655356e-16	6.388080631400003e-18
6479.12010181	1.7909570776625998e-16	1.7829169749655356e-16	6.344698180062e-18
6479.32008574	1.7915089111571058e-16	1.7844178430674474e-16	6.249576698988001e-18
6479.52006968	1.7932477113696893e-16	1.7844178430674474e-16	6.260481134912e-18
6479.72005361	1.7915089111571058e-16	1.7829169749655356e-16	6.216721772000001e-18
6479.92003754	1.7915089111571058e-16	1.7829169749655356e-16	6.242998466729999e-18
6480.12002147	1.7932477113696893e-16	1.7844178430674474e-16	6.201835020228001e-18
6480.3200054	1.794214209062741e-16	1.7847995946401009e-16	6.237585504766002e-18
6480.51998934	1.794298360522157e-16	1.7869721080328987e-16	6.183983946624e-18
6480.71997327	1.794298360522157e-16	1.7869721080328987e-16	6.147049564879997e-18
6480.9199572	1.794298360522157e-16	1.7869721080328987e-16	6.144883855336002e-18
6481.11994113	1.794298360522157e-16	1.7869721080328987e-16	6.142973573125997e-18
6481.31992507	1.794214209062741e-16	1.7847995946401009e-16	6.28267499008e-18
6481.519909	1.794298360522157e-16	1.7869721080328987e-16	6.279710051953999e-18
6481.72089285	1.794298360522157e-16	1.7869721080328987e-16	6.256381980100003e-18
6481.92087678	1.794298360522157e-16	1.7869721080328987e-16	6.242455593215999e-18
6482.12086072	1.794298360522157e-16	1.7869721080328987e-16	6.234046162071002e-18
6482.32084465	1.794214209062741e-16	1.7847995946401009e-16	6.124796693169e-18
6482.52082858	1.794214209062741e-16	1.7847995946401009e-16	6.179190248249998e-18
6482.72081251	1.794298360522157e-16	1.7869721080328987e-16	6.168646433324998e-18
6482.92079645	1.796805556945472e-16	1.7910763699829652e-16	6.165665804168999e-18
6483.12078038	1.7976018210559797e-16	1.7913122630639672e-16	6.189970120190999e-18
6483.32076431	1.7976018210559797e-16	1.7913122630639672e-16	6.205558216389e-18
6483.52074824	1.7976018210559797e-16	1.7913122630639672e-16	6.182845447635e-18
6483.72073218	1.7976018210559797e-16	1.7913122630639672e-16	6.266729064770999e-18
6483.92071611	1.7976018210559797e-16	1.7913122630639672e-16	6.209878894760999e-18
6484.12070004	1.8029779516121585e-16	1.7914036375833244e-16	6.172117318964999e-18
6484.32068398	1.7976018210559797e-16	1.7914036375833244e-16	6.226954521137999e-18
6484.52066791	1.7976018210559797e-16	1.7914036375833244e-16	6.112345252199999e-18
6484.72065184	1.7976018210559797e-16	1.7914036375833244e-16	6.134864208038999e-18
6484.92063577	1.7976018210559797e-16	1.7914036375833244e-16	6.147523153628999e-18
6485.12061971	1.7976018210559797e-16	1.7914036375833244e-16	6.178719104123999e-18
6485.32060364	1.7976018210559797e-16	1.7914036375833244e-16	6.251565182264997e-18
6485.52058757	1.7976018210559797e-16	1.7914036375833244e-16	6.204442290974999e-18
6485.72057151	1.8029779516121585e-16	1.793609680400174e-16	6.184293256101002e-18
6485.92055544	1.8031058976031655e-16	1.7989770885029895e-16	6.121371113135997e-18
6486.12053937	1.8031058976031655e-16	1.7989770885029895e-16	6.140684544803999e-18
6486.32052331	1.8031058976031655e-16	1.7989770885029895e-16	6.132063667749e-18
6486.52050724	1.8031058976031655e-16	1.7989770885029895e-16	6.125147865795e-18
6486.72049117	1.8031058976031655e-16	1.7989770885029895e-16	6.157005700131001e-18
6486.92047511	1.8031058976031655e-16	1.7989770885029895e-16	6.172706452356001e-18
6487.12145896	1.807074397689239e-16	1.8007241053870865e-16	6.143797007804999e-18
6487.32144289	1.8031058976031655e-16	1.7989770885029895e-16	6.069990057092997e-18
6487.52142683	1.807074397689239e-16	1.8007241053870865e-16	6.100343384730001e-18
6487.72141076	1.8096487323720974e-16	1.8036035425728058e-16	6.111051741446999e-18
6487.92139469	1.807074397689239e-16	1.8007241053870865e-16	6.203863640771999e-18
6488.12137863	1.807074397689239e-16	1.8007241053870865e-16	6.239944980047998e-18
6488.32136256	1.8031058976031655e-16	1.7989770885029895e-16	6.157195199163e-18
6488.5213465	1.8029779516121585e-16	1.793609680400174e-16	6.105384404235001e-18
6488.72133043	1.8031058976031655e-16	1.7989770885029895e-16	6.071311196354999e-18
6488.92131436	1.8029779516121585e-16	1.793609680400174e-16	6.063592965309002e-18
6489.1212983	1.7976018210559797e-16	1.7914036375833244e-16	6.062101058312997e-18
6489.32128223	1.8029779516121585e-16	1.793609680400174e-16	6.052855152161999e-18
6489.52126616	1.8029779516121585e-16	1.793609680400174e-16	6.03482206791e-18
6489.7212501	1.8031058976031655e-16	1.7989770885029895e-16	6.063708412871999e-18
6489.92123403	1.809761720805907e-16	1.8007241053870865e-16	6.023294908638002e-18
6490.12121797	1.809761720805907e-16	1.8007241053870865e-16	6.002676059417999e-18
6490.3212019	1.8031058976031655e-16	1.7989770885029895e-16	6.068974931225996e-18
6490.52118583	1.796805556945472e-16	1.793609680400174e-16	6.151084979249999e-18
6490.72116977	1.796042394379996e-16	1.7913122630639672e-16	6.067973528168999e-18
6490.9211537	1.796042394379996e-16	1.7913122630639672e-16	6.081899134176e-18
6491.12113764	1.796042394379996e-16	1.7913122630639672e-16	5.958802255460998e-18
6491.32112157	1.7941407720068223e-16	1.7912438487071989e-16	5.914267715718001e-18
6491.52110551	1.796042394379996e-16	1.793609680400174e-16	5.997541322294999e-18
6491.72108944	1.796042394379996e-16	1.793609680400174e-16	6.098407160516998e-18
6491.92107337	1.796042394379996e-16	1.793609680400174e-16	6.013867673384999e-18
6492.12105731	1.796042394379996e-16	1.793609680400174e-16	6.026576912244001e-18
6492.32104124	1.796042394379996e-16	1.793609680400174e-16	6.018713266880999e-18
6492.5220251	1.7989746594978467e-16	1.795780391105857e-16	6.058182534270001e-18
6492.72200903	1.796042394379996e-16	1.793609680400174e-16	6.050662734059998e-18
6492.92199297	1.7941407720068223e-16	1.7912438487071989e-16	5.976136886595002e-18
6493.1219769	1.7932078070826159e-16	1.7898144063945525e-16	5.988688087845e-18
6493.32196084	1.7875229895387822e-16	1.7822157977251766e-16	5.877554093037e-18
6493.52194477	1.7875229895387822e-16	1.7822157977251766e-16	5.95041581568e-18
6493.72192871	1.7932078070826159e-16	1.7898144063945525e-16	6.059149139366998e-18
6493.92191264	1.7932078070826159e-16	1.7898144063945525e-16	5.957270563545002e-18
6494.12189658	1.7932078070826159e-16	1.7898144063945525e-16	5.939623300574999e-18
6494.32188051	1.7826012932686606e-16	1.7793864232384158e-16	5.993954737800002e-18
6494.52186445	1.78219328826226e-16	1.7761805620996957e-16	6.046598314006001e-18
6494.72184838	1.7826012932686606e-16	1.7793864232384158e-16	6.067805245552001e-18
6494.92183232	1.7826012932686606e-16	1.7793864232384158e-16	6.045753620399999e-18
